Título,Data do Leilão,Data de Pagamento,Dias Úteis,Valor do Cupom (R$),Valor Presente (R$),taxa
F29,2019-09-20,2023-07-01,948,48.80884817015158,37.75,0.0707
F29,2019-09-20,2024-01-01,1073,48.80884817015158,36.49,0.0707
F29,2019-09-20,2024-07-01,1197,48.80884817015158,35.28,0.0707
F29,2019-09-20,2025-01-01,1327,48.80884817015158,34.06,0.0707
F29,2019-09-20,2025-07-01,1449,48.80884817015158,32.95,0.0707
F29,2019-09-20,2026-01-01,1580,48.80884817015158,31.8,0.0707
F29,2019-09-20,2026-07-01,1702,48.80884817015158,30.77,0.0707
F29,2019-09-20,2027-01-01,1830,48.80884817015158,29.72,0.0707
F29,2019-09-20,2027-07-01,1953,48.80884817015158,28.75,0.0707
F29,2019-09-20,2028-01-01,2081,48.80884817015158,27.77,0.0707
F29,2019-09-20,2028-07-01,2205,48.80884817015158,26.85,0.0707
F29,2019-09-20,2029-01-01,2330,48.80884817015158,25.95,0.0707
F29,2019-09-20,2029-01-01,2330,1000.0,531.73,0.0707
F25,2019-09-27,2020-01-01,66,48.80884817015158,48.0,0.06575
F25,2019-09-27,2020-07-01,189,48.80884817015158,46.53,0.06575
F25,2019-09-27,2021-01-01,317,48.80884817015158,45.05,0.06575
F25,2019-09-27,2021-07-01,440,48.80884817015158,43.67,0.06575
F25,2019-09-27,2022-01-01,568,48.80884817015158,42.28,0.06575
F25,2019-09-27,2022-07-01,692,48.80884817015158,40.98,0.06575
F25,2019-09-27,2023-01-01,819,48.80884817015158,39.68,0.06575
F25,2019-09-27,2023-07-01,943,48.80884817015158,38.46,0.06575
F25,2019-09-27,2024-01-01,1068,48.80884817015158,37.26,0.06575
F25,2019-09-27,2024-07-01,1192,48.80884817015158,36.11,0.06575
F25,2019-09-27,2025-01-01,1322,48.80884817015158,34.95,0.06575
F25,2019-09-27,2025-01-01,1322,1000.0,716.01,0.06575
F29,2019-09-27,2020-01-01,66,48.80884817015158,47.94,0.0708
F29,2019-09-27,2020-07-01,189,48.80884817015158,46.37,0.0708
F29,2019-09-27,2021-01-01,317,48.80884817015158,44.78,0.0708
F29,2019-09-27,2021-07-01,440,48.80884817015158,43.31,0.0708
F29,2019-09-27,2022-01-01,568,48.80884817015158,41.83,0.0708
F29,2019-09-27,2022-07-01,692,48.80884817015158,40.45,0.0708
F29,2019-09-27,2023-01-01,819,48.80884817015158,39.08,0.0708
F29,2019-09-27,2023-07-01,943,48.80884817015158,37.79,0.0708
F29,2019-09-27,2024-01-01,1068,48.80884817015158,36.53,0.0708
F29,2019-09-27,2024-07-01,1192,48.80884817015158,35.32,0.0708
F29,2019-09-27,2025-01-01,1322,48.80884817015158,34.09,0.0708
F29,2019-09-27,2025-07-01,1444,48.80884817015158,32.98,0.0708
F29,2019-09-27,2026-01-01,1575,48.80884817015158,31.83,0.0708
F29,2019-09-27,2026-07-01,1697,48.80884817015158,30.79,0.0708
F29,2019-09-27,2027-01-01,1825,48.80884817015158,29.74,0.0708
F29,2019-09-27,2027-07-01,1948,48.80884817015158,28.76,0.0708
F29,2019-09-27,2028-01-01,2076,48.80884817015158,27.78,0.0708
F29,2019-09-27,2028-07-01,2200,48.80884817015158,26.86,0.0708
F29,2019-09-27,2029-01-01,2325,48.80884817015158,25.97,0.0708
F29,2019-09-27,2029-01-01,2325,1000.0,531.99,0.0708
F25,2019-10-04,2020-01-01,61,48.80884817015158,48.07,0.06529
F25,2019-10-04,2020-07-01,184,48.80884817015158,46.61,0.06529
F25,2019-10-04,2021-01-01,312,48.80884817015158,45.13,0.06529
F25,2019-10-04,2021-07-01,435,48.80884817015158,43.76,0.06529
F25,2019-10-04,2022-01-01,563,48.80884817015158,42.38,0.06529
F25,2019-10-04,2022-07-01,687,48.80884817015158,41.08,0.06529
F25,2019-10-04,2023-01-01,814,48.80884817015158,39.79,0.06529
F25,2019-10-04,2023-07-01,938,48.80884817015158,38.57,0.06529
F25,2019-10-04,2024-01-01,1063,48.80884817015158,37.38,0.06529
F25,2019-10-04,2024-07-01,1187,48.80884817015158,36.23,0.06529
F25,2019-10-04,2025-01-01,1317,48.80884817015158,35.07,0.06529
F25,2019-10-04,2025-01-01,1317,1000.0,718.53,0.06529
F29,2019-10-04,2020-01-01,61,48.80884817015158,48.01,0.070439
F29,2019-10-04,2020-07-01,184,48.80884817015158,46.44,0.070439
F29,2019-10-04,2021-01-01,312,48.80884817015158,44.86,0.070439
F29,2019-10-04,2021-07-01,435,48.80884817015158,43.4,0.070439
F29,2019-10-04,2022-01-01,563,48.80884817015158,41.92,0.070439
F29,2019-10-04,2022-07-01,687,48.80884817015158,40.54,0.070439
F29,2019-10-04,2023-01-01,814,48.80884817015158,39.17,0.070439
F29,2019-10-04,2023-07-01,938,48.80884817015158,37.88,0.070439
F29,2019-10-04,2024-01-01,1063,48.80884817015158,36.63,0.070439
F29,2019-10-04,2024-07-01,1187,48.80884817015158,35.42,0.070439
F29,2019-10-04,2025-01-01,1317,48.80884817015158,34.2,0.070439
F29,2019-10-04,2025-07-01,1439,48.80884817015158,33.09,0.070439
F29,2019-10-04,2026-01-01,1570,48.80884817015158,31.94,0.070439
F29,2019-10-04,2026-07-01,1692,48.80884817015158,30.9,0.070439
F29,2019-10-04,2027-01-01,1820,48.80884817015158,29.85,0.070439
F29,2019-10-04,2027-07-01,1943,48.80884817015158,28.88,0.070439
F29,2019-10-04,2028-01-01,2071,48.80884817015158,27.9,0.070439
F29,2019-10-04,2028-07-01,2195,48.80884817015158,26.98,0.070439
F29,2019-10-04,2029-01-01,2320,48.80884817015158,26.08,0.070439
F29,2019-10-04,2029-01-01,2320,1000.0,534.37,0.070439
F25,2019-10-11,2020-01-01,56,48.80884817015158,48.14,0.06358
F25,2019-10-11,2020-07-01,179,48.80884817015158,46.72,0.06358
F25,2019-10-11,2021-01-01,307,48.80884817015158,45.28,0.06358
F25,2019-10-11,2021-07-01,430,48.80884817015158,43.94,0.06358
F25,2019-10-11,2022-01-01,558,48.80884817015158,42.58,0.06358
F25,2019-10-11,2022-07-01,682,48.80884817015158,41.31,0.06358
F25,2019-10-11,2023-01-01,809,48.80884817015158,40.05,0.06358
F25,2019-10-11,2023-07-01,933,48.80884817015158,38.85,0.06358
F25,2019-10-11,2024-01-01,1058,48.80884817015158,37.68,0.06358
F25,2019-10-11,2024-07-01,1182,48.80884817015158,36.55,0.06358
F25,2019-10-11,2025-01-01,1312,48.80884817015158,35.41,0.06358
F25,2019-10-11,2025-01-01,1312,1000.0,725.48,0.06358
F29,2019-10-11,2020-01-01,56,48.80884817015158,48.09,0.0689
F29,2019-10-11,2020-07-01,179,48.80884817015158,46.55,0.0689
F29,2019-10-11,2021-01-01,307,48.80884817015158,45.0,0.0689
F29,2019-10-11,2021-07-01,430,48.80884817015158,43.56,0.0689
F29,2019-10-11,2022-01-01,558,48.80884817015158,42.11,0.0689
F29,2019-10-11,2022-07-01,682,48.80884817015158,40.76,0.0689
F29,2019-10-11,2023-01-01,809,48.80884817015158,39.41,0.0689
F29,2019-10-11,2023-07-01,933,48.80884817015158,38.14,0.0689
F29,2019-10-11,2024-01-01,1058,48.80884817015158,36.9,0.0689
F29,2019-10-11,2024-07-01,1182,48.80884817015158,35.71,0.0689
F29,2019-10-11,2025-01-01,1312,48.80884817015158,34.5,0.0689
F29,2019-10-11,2025-07-01,1434,48.80884817015158,33.41,0.0689
F29,2019-10-11,2026-01-01,1565,48.80884817015158,32.27,0.0689
F29,2019-10-11,2026-07-01,1687,48.80884817015158,31.25,0.0689
F29,2019-10-11,2027-01-01,1815,48.80884817015158,30.21,0.0689
F29,2019-10-11,2027-07-01,1938,48.80884817015158,29.24,0.0689
F29,2019-10-11,2028-01-01,2066,48.80884817015158,28.27,0.0689
F29,2019-10-11,2028-07-01,2190,48.80884817015158,27.35,0.0689
F29,2019-10-11,2029-01-01,2315,48.80884817015158,26.46,0.0689
F29,2019-10-11,2029-01-01,2315,1000.0,542.21,0.0689
F25,2019-10-18,2020-01-01,51,48.80884817015158,48.23,0.06094
F25,2019-10-18,2020-07-01,174,48.80884817015158,46.86,0.06094
F25,2019-10-18,2021-01-01,302,48.80884817015158,45.47,0.06094
F25,2019-10-18,2021-07-01,425,48.80884817015158,44.17,0.06094
F25,2019-10-18,2022-01-01,553,48.80884817015158,42.87,0.06094
F25,2019-10-18,2022-07-01,677,48.80884817015158,41.64,0.06094
F25,2019-10-18,2023-01-01,804,48.80884817015158,40.41,0.06094
F25,2019-10-18,2023-07-01,928,48.80884817015158,39.25,0.06094
F25,2019-10-18,2024-01-01,1053,48.80884817015158,38.12,0.06094
F25,2019-10-18,2024-07-01,1177,48.80884817015158,37.03,0.06094
F25,2019-10-18,2025-01-01,1307,48.80884817015158,35.91,0.06094
F25,2019-10-18,2025-01-01,1307,1000.0,735.79,0.06094
F29,2019-10-18,2020-01-01,51,48.80884817015158,48.18,0.066449
F29,2019-10-18,2020-07-01,174,48.80884817015158,46.69,0.066449
F29,2019-10-18,2021-01-01,302,48.80884817015158,45.19,0.066449
F29,2019-10-18,2021-07-01,425,48.80884817015158,43.79,0.066449
F29,2019-10-18,2022-01-01,553,48.80884817015158,42.38,0.066449
F29,2019-10-18,2022-07-01,677,48.80884817015158,41.06,0.066449
F29,2019-10-18,2023-01-01,804,48.80884817015158,39.75,0.066449
F29,2019-10-18,2023-07-01,928,48.80884817015158,38.51,0.066449
F29,2019-10-18,2024-01-01,1053,48.80884817015158,37.3,0.066449
F29,2019-10-18,2024-07-01,1177,48.80884817015158,36.14,0.066449
F29,2019-10-18,2025-01-01,1307,48.80884817015158,34.96,0.066449
F29,2019-10-18,2025-07-01,1429,48.80884817015158,33.89,0.066449
F29,2019-10-18,2026-01-01,1560,48.80884817015158,32.77,0.066449
F29,2019-10-18,2026-07-01,1682,48.80884817015158,31.77,0.066449
F29,2019-10-18,2027-01-01,1810,48.80884817015158,30.75,0.066449
F29,2019-10-18,2027-07-01,1933,48.80884817015158,29.8,0.066449
F29,2019-10-18,2028-01-01,2061,48.80884817015158,28.84,0.066449
F29,2019-10-18,2028-07-01,2185,48.80884817015158,27.94,0.066449
F29,2019-10-18,2029-01-01,2310,48.80884817015158,27.06,0.066449
F29,2019-10-18,2029-01-01,2310,1000.0,554.48,0.066449
F29,2019-10-25,2020-01-01,46,48.80884817015158,48.25,0.06514
F29,2019-10-25,2020-07-01,169,48.80884817015158,46.79,0.06514
F29,2019-10-25,2021-01-01,297,48.80884817015158,45.31,0.06514
F29,2019-10-25,2021-07-01,420,48.80884817015158,43.94,0.06514
F29,2019-10-25,2022-01-01,548,48.80884817015158,42.55,0.06514
F29,2019-10-25,2022-07-01,672,48.80884817015158,41.25,0.06514
F29,2019-10-25,2023-01-01,799,48.80884817015158,39.96,0.06514
F29,2019-10-25,2023-07-01,923,48.80884817015158,38.74,0.06514
F29,2019-10-25,2024-01-01,1048,48.80884817015158,37.54,0.06514
F29,2019-10-25,2024-07-01,1172,48.80884817015158,36.39,0.06514
F29,2019-10-25,2025-01-01,1302,48.80884817015158,35.23,0.06514
F29,2019-10-25,2025-07-01,1424,48.80884817015158,34.17,0.06514
F29,2019-10-25,2026-01-01,1555,48.80884817015158,33.07,0.06514
F29,2019-10-25,2026-07-01,1677,48.80884817015158,32.07,0.06514
F29,2019-10-25,2027-01-01,1805,48.80884817015158,31.06,0.06514
F29,2019-10-25,2027-07-01,1928,48.80884817015158,30.12,0.06514
F29,2019-10-25,2028-01-01,2056,48.80884817015158,29.17,0.06514
F29,2019-10-25,2028-07-01,2180,48.80884817015158,28.28,0.06514
F29,2019-10-25,2029-01-01,2305,48.80884817015158,27.4,0.06514
F29,2019-10-25,2029-01-01,2305,1000.0,561.46,0.06514
F25,2019-10-25,2020-01-01,46,48.80884817015158,48.3,0.05958
F25,2019-10-25,2020-07-01,169,48.80884817015158,46.95,0.05958
F25,2019-10-25,2021-01-01,297,48.80884817015158,45.59,0.05958
F25,2019-10-25,2021-07-01,420,48.80884817015158,44.32,0.05958
F25,2019-10-25,2022-01-01,548,48.80884817015158,43.04,0.05958
F25,2019-10-25,2022-07-01,672,48.80884817015158,41.83,0.05958
F25,2019-10-25,2023-01-01,799,48.80884817015158,40.63,0.05958
F25,2019-10-25,2023-07-01,923,48.80884817015158,39.49,0.05958
F25,2019-10-25,2024-01-01,1048,48.80884817015158,38.37,0.05958
F25,2019-10-25,2024-07-01,1172,48.80884817015158,37.29,0.05958
F25,2019-10-25,2025-01-01,1302,48.80884817015158,36.19,0.05958
F25,2019-10-25,2025-01-01,1302,1000.0,741.55,0.05958
F29,2019-11-01,2020-01-01,41,48.80884817015158,48.31,0.065134
F29,2019-11-01,2020-07-01,164,48.80884817015158,46.85,0.065134
F29,2019-11-01,2021-01-01,292,48.80884817015158,45.37,0.065134
F29,2019-11-01,2021-07-01,415,48.80884817015158,43.99,0.065134
F29,2019-11-01,2022-01-01,543,48.80884817015158,42.6,0.065134
F29,2019-11-01,2022-07-01,667,48.80884817015158,41.3,0.065134
F29,2019-11-01,2023-01-01,794,48.80884817015158,40.01,0.065134
F29,2019-11-01,2023-07-01,918,48.80884817015158,38.79,0.065134
F29,2019-11-01,2024-01-01,1043,48.80884817015158,37.59,0.065134
F29,2019-11-01,2024-07-01,1167,48.80884817015158,36.44,0.065134
F29,2019-11-01,2025-01-01,1297,48.80884817015158,35.27,0.065134
F29,2019-11-01,2025-07-01,1419,48.80884817015158,34.21,0.065134
F29,2019-11-01,2026-01-01,1550,48.80884817015158,33.11,0.065134
F29,2019-11-01,2026-07-01,1672,48.80884817015158,32.11,0.065134
F29,2019-11-01,2027-01-01,1800,48.80884817015158,31.1,0.065134
F29,2019-11-01,2027-07-01,1923,48.80884817015158,30.16,0.065134
F29,2019-11-01,2028-01-01,2051,48.80884817015158,29.21,0.065134
F29,2019-11-01,2028-07-01,2175,48.80884817015158,28.31,0.065134
F29,2019-11-01,2029-01-01,2300,48.80884817015158,27.44,0.065134
F29,2019-11-01,2029-01-01,2300,1000.0,562.19,0.065134
F25,2019-11-01,2020-01-01,41,48.80884817015158,48.35,0.059588999999999996
F25,2019-11-01,2020-07-01,164,48.80884817015158,47.0,0.059588999999999996
F25,2019-11-01,2021-01-01,292,48.80884817015158,45.64,0.059588999999999996
F25,2019-11-01,2021-07-01,415,48.80884817015158,44.37,0.059588999999999996
F25,2019-11-01,2022-01-01,543,48.80884817015158,43.09,0.059588999999999996
F25,2019-11-01,2022-07-01,667,48.80884817015158,41.88,0.059588999999999996
F25,2019-11-01,2023-01-01,794,48.80884817015158,40.67,0.059588999999999996
F25,2019-11-01,2023-07-01,918,48.80884817015158,39.53,0.059588999999999996
F25,2019-11-01,2024-01-01,1043,48.80884817015158,38.41,0.059588999999999996
F25,2019-11-01,2024-07-01,1167,48.80884817015158,37.33,0.059588999999999996
F25,2019-11-01,2025-01-01,1297,48.80884817015158,36.23,0.059588999999999996
F25,2019-11-01,2025-01-01,1297,1000.0,742.37,0.059588999999999996
F29,2019-11-08,2020-01-01,36,48.80884817015158,48.37,0.0654
F29,2019-11-08,2020-07-01,159,48.80884817015158,46.9,0.0654
F29,2019-11-08,2021-01-01,287,48.80884817015158,45.41,0.0654
F29,2019-11-08,2021-07-01,410,48.80884817015158,44.03,0.0654
F29,2019-11-08,2022-01-01,538,48.80884817015158,42.63,0.0654
F29,2019-11-08,2022-07-01,662,48.80884817015158,41.33,0.0654
F29,2019-11-08,2023-01-01,789,48.80884817015158,40.03,0.0654
F29,2019-11-08,2023-07-01,913,48.80884817015158,38.8,0.0654
F29,2019-11-08,2024-01-01,1038,48.80884817015158,37.6,0.0654
F29,2019-11-08,2024-07-01,1162,48.80884817015158,36.44,0.0654
F29,2019-11-08,2025-01-01,1292,48.80884817015158,35.27,0.0654
F29,2019-11-08,2025-07-01,1414,48.80884817015158,34.21,0.0654
F29,2019-11-08,2026-01-01,1545,48.80884817015158,33.1,0.0654
F29,2019-11-08,2026-07-01,1667,48.80884817015158,32.1,0.0654
F29,2019-11-08,2027-01-01,1795,48.80884817015158,31.08,0.0654
F29,2019-11-08,2027-07-01,1918,48.80884817015158,30.14,0.0654
F29,2019-11-08,2028-01-01,2046,48.80884817015158,29.18,0.0654
F29,2019-11-08,2028-07-01,2170,48.80884817015158,28.29,0.0654
F29,2019-11-08,2029-01-01,2295,48.80884817015158,27.41,0.0654
F29,2019-11-08,2029-01-01,2295,1000.0,561.61,0.0654
F25,2019-11-08,2020-01-01,36,48.80884817015158,48.4,0.0608
F25,2019-11-08,2020-07-01,159,48.80884817015158,47.02,0.0608
F25,2019-11-08,2021-01-01,287,48.80884817015158,45.64,0.0608
F25,2019-11-08,2021-07-01,410,48.80884817015158,44.34,0.0608
F25,2019-11-08,2022-01-01,538,48.80884817015158,43.03,0.0608
F25,2019-11-08,2022-07-01,662,48.80884817015158,41.8,0.0608
F25,2019-11-08,2023-01-01,789,48.80884817015158,40.57,0.0608
F25,2019-11-08,2023-07-01,913,48.80884817015158,39.41,0.0608
F25,2019-11-08,2024-01-01,1038,48.80884817015158,38.27,0.0608
F25,2019-11-08,2024-07-01,1162,48.80884817015158,37.18,0.0608
F25,2019-11-08,2025-01-01,1292,48.80884817015158,36.06,0.0608
F25,2019-11-08,2025-01-01,1292,1000.0,738.89,0.0608
F25,2019-11-15,2020-01-01,31,48.80884817015158,48.45,0.062329999999999997
F25,2019-11-15,2020-07-01,154,48.80884817015158,47.04,0.062329999999999997
F25,2019-11-15,2021-01-01,282,48.80884817015158,45.62,0.062329999999999997
F25,2019-11-15,2021-07-01,405,48.80884817015158,44.29,0.062329999999999997
F25,2019-11-15,2022-01-01,533,48.80884817015158,42.95,0.062329999999999997
F25,2019-11-15,2022-07-01,657,48.80884817015158,41.69,0.062329999999999997
F25,2019-11-15,2023-01-01,784,48.80884817015158,40.44,0.062329999999999997
F25,2019-11-15,2023-07-01,908,48.80884817015158,39.25,0.062329999999999997
F25,2019-11-15,2024-01-01,1033,48.80884817015158,38.09,0.062329999999999997
F25,2019-11-15,2024-07-01,1157,48.80884817015158,36.98,0.062329999999999997
F25,2019-11-15,2025-01-01,1287,48.80884817015158,35.84,0.062329999999999997
F25,2019-11-15,2025-01-01,1287,1000.0,734.33,0.062329999999999997
F29,2019-11-15,2020-01-01,31,48.80884817015158,48.42,0.06703
F29,2019-11-15,2020-07-01,154,48.80884817015158,46.91,0.06703
F29,2019-11-15,2021-01-01,282,48.80884817015158,45.39,0.06703
F29,2019-11-15,2021-07-01,405,48.80884817015158,43.98,0.06703
F29,2019-11-15,2022-01-01,533,48.80884817015158,42.55,0.06703
F29,2019-11-15,2022-07-01,657,48.80884817015158,41.21,0.06703
F29,2019-11-15,2023-01-01,784,48.80884817015158,39.89,0.06703
F29,2019-11-15,2023-07-01,908,48.80884817015158,38.63,0.06703
F29,2019-11-15,2024-01-01,1033,48.80884817015158,37.41,0.06703
F29,2019-11-15,2024-07-01,1157,48.80884817015158,36.24,0.06703
F29,2019-11-15,2025-01-01,1287,48.80884817015158,35.04,0.06703
F29,2019-11-15,2025-07-01,1409,48.80884817015158,33.96,0.06703
F29,2019-11-15,2026-01-01,1540,48.80884817015158,32.83,0.06703
F29,2019-11-15,2026-07-01,1662,48.80884817015158,31.82,0.06703
F29,2019-11-15,2027-01-01,1790,48.80884817015158,30.79,0.06703
F29,2019-11-15,2027-07-01,1913,48.80884817015158,29.83,0.06703
F29,2019-11-15,2028-01-01,2041,48.80884817015158,28.86,0.06703
F29,2019-11-15,2028-07-01,2165,48.80884817015158,27.95,0.06703
F29,2019-11-15,2029-01-01,2290,48.80884817015158,27.07,0.06703
F29,2019-11-15,2029-01-01,2290,1000.0,554.56,0.06703
F29,2019-11-22,2020-01-01,27,48.80884817015158,48.46,0.068579
F29,2019-11-22,2020-07-01,150,48.80884817015158,46.92,0.068579
F29,2019-11-22,2021-01-01,278,48.80884817015158,45.36,0.068579
F29,2019-11-22,2021-07-01,401,48.80884817015158,43.92,0.068579
F29,2019-11-22,2022-01-01,529,48.80884817015158,42.46,0.068579
F29,2019-11-22,2022-07-01,653,48.80884817015158,41.1,0.068579
F29,2019-11-22,2023-01-01,780,48.80884817015158,39.75,0.068579
F29,2019-11-22,2023-07-01,904,48.80884817015158,38.47,0.068579
F29,2019-11-22,2024-01-01,1029,48.80884817015158,37.23,0.068579
F29,2019-11-22,2024-07-01,1153,48.80884817015158,36.03,0.068579
F29,2019-11-22,2025-01-01,1283,48.80884817015158,34.82,0.068579
F29,2019-11-22,2025-07-01,1405,48.80884817015158,33.72,0.068579
F29,2019-11-22,2026-01-01,1536,48.80884817015158,32.58,0.068579
F29,2019-11-22,2026-07-01,1658,48.80884817015158,31.55,0.068579
F29,2019-11-22,2027-01-01,1786,48.80884817015158,30.5,0.068579
F29,2019-11-22,2027-07-01,1909,48.80884817015158,29.53,0.068579
F29,2019-11-22,2028-01-01,2037,48.80884817015158,28.55,0.068579
F29,2019-11-22,2028-07-01,2161,48.80884817015158,27.64,0.068579
F29,2019-11-22,2029-01-01,2286,48.80884817015158,26.74,0.068579
F29,2019-11-22,2029-01-01,2286,1000.0,547.88,0.068579
F25,2019-11-22,2020-01-01,27,48.80884817015158,48.49,0.063919
F25,2019-11-22,2020-07-01,150,48.80884817015158,47.04,0.063919
F25,2019-11-22,2021-01-01,278,48.80884817015158,45.58,0.063919
F25,2019-11-22,2021-07-01,401,48.80884817015158,44.23,0.063919
F25,2019-11-22,2022-01-01,529,48.80884817015158,42.86,0.063919
F25,2019-11-22,2022-07-01,653,48.80884817015158,41.57,0.063919
F25,2019-11-22,2023-01-01,780,48.80884817015158,40.29,0.063919
F25,2019-11-22,2023-07-01,904,48.80884817015158,39.08,0.063919
F25,2019-11-22,2024-01-01,1029,48.80884817015158,37.9,0.063919
F25,2019-11-22,2024-07-01,1153,48.80884817015158,36.76,0.063919
F25,2019-11-22,2025-01-01,1283,48.80884817015158,35.6,0.063919
F25,2019-11-22,2025-01-01,1283,1000.0,729.46,0.063919
F25,2019-11-29,2020-01-01,22,48.80884817015158,48.54,0.065689
F25,2019-11-29,2020-07-01,145,48.80884817015158,47.05,0.065689
F25,2019-11-29,2021-01-01,273,48.80884817015158,45.56,0.065689
F25,2019-11-29,2021-07-01,396,48.80884817015158,44.17,0.065689
F25,2019-11-29,2022-01-01,524,48.80884817015158,42.76,0.065689
F25,2019-11-29,2022-07-01,648,48.80884817015158,41.44,0.065689
F25,2019-11-29,2023-01-01,775,48.80884817015158,40.14,0.065689
F25,2019-11-29,2023-07-01,899,48.80884817015158,38.9,0.065689
F25,2019-11-29,2024-01-01,1024,48.80884817015158,37.69,0.065689
F25,2019-11-29,2024-07-01,1148,48.80884817015158,36.53,0.065689
F25,2019-11-29,2025-01-01,1278,48.80884817015158,35.35,0.065689
F25,2019-11-29,2025-01-01,1278,1000.0,724.23,0.065689
F29,2019-11-29,2020-01-01,22,48.80884817015158,48.52,0.070179
F29,2019-11-29,2020-07-01,145,48.80884817015158,46.94,0.070179
F29,2019-11-29,2021-01-01,273,48.80884817015158,45.35,0.070179
F29,2019-11-29,2021-07-01,396,48.80884817015158,43.87,0.070179
F29,2019-11-29,2022-01-01,524,48.80884817015158,42.39,0.070179
F29,2019-11-29,2022-07-01,648,48.80884817015158,41.0,0.070179
F29,2019-11-29,2023-01-01,775,48.80884817015158,39.62,0.070179
F29,2019-11-29,2023-07-01,899,48.80884817015158,38.32,0.070179
F29,2019-11-29,2024-01-01,1024,48.80884817015158,37.05,0.070179
F29,2019-11-29,2024-07-01,1148,48.80884817015158,35.84,0.070179
F29,2019-11-29,2025-01-01,1278,48.80884817015158,34.6,0.070179
F29,2019-11-29,2025-07-01,1400,48.80884817015158,33.49,0.070179
F29,2019-11-29,2026-01-01,1531,48.80884817015158,32.33,0.070179
F29,2019-11-29,2026-07-01,1653,48.80884817015158,31.28,0.070179
F29,2019-11-29,2027-01-01,1781,48.80884817015158,30.22,0.070179
F29,2019-11-29,2027-07-01,1904,48.80884817015158,29.24,0.070179
F29,2019-11-29,2028-01-01,2032,48.80884817015158,28.25,0.070179
F29,2019-11-29,2028-07-01,2156,48.80884817015158,27.32,0.070179
F29,2019-11-29,2029-01-01,2281,48.80884817015158,26.42,0.070179
F29,2019-11-29,2029-01-01,2281,1000.0,541.22,0.070179
F29,2019-12-06,2020-01-01,17,48.80884817015158,48.59,0.06809899999999999
F29,2019-12-06,2020-07-01,140,48.80884817015158,47.05,0.06809899999999999
F29,2019-12-06,2021-01-01,268,48.80884817015158,45.51,0.06809899999999999
F29,2019-12-06,2021-07-01,391,48.80884817015158,44.07,0.06809899999999999
F29,2019-12-06,2022-01-01,519,48.80884817015158,42.62,0.06809899999999999
F29,2019-12-06,2022-07-01,643,48.80884817015158,41.26,0.06809899999999999
F29,2019-12-06,2023-01-01,770,48.80884817015158,39.91,0.06809899999999999
F29,2019-12-06,2023-07-01,894,48.80884817015158,38.64,0.06809899999999999
F29,2019-12-06,2024-01-01,1019,48.80884817015158,37.39,0.06809899999999999
F29,2019-12-06,2024-07-01,1143,48.80884817015158,36.2,0.06809899999999999
F29,2019-12-06,2025-01-01,1273,48.80884817015158,34.99,0.06809899999999999
F29,2019-12-06,2025-07-01,1395,48.80884817015158,33.89,0.06809899999999999
F29,2019-12-06,2026-01-01,1526,48.80884817015158,32.75,0.06809899999999999
F29,2019-12-06,2026-07-01,1648,48.80884817015158,31.72,0.06809899999999999
F29,2019-12-06,2027-01-01,1776,48.80884817015158,30.68,0.06809899999999999
F29,2019-12-06,2027-07-01,1899,48.80884817015158,29.71,0.06809899999999999
F29,2019-12-06,2028-01-01,2027,48.80884817015158,28.73,0.06809899999999999
F29,2019-12-06,2028-07-01,2151,48.80884817015158,27.81,0.06809899999999999
F29,2019-12-06,2029-01-01,2276,48.80884817015158,26.92,0.06809899999999999
F29,2019-12-06,2029-01-01,2276,1000.0,551.55,0.06809899999999999
F25,2019-12-06,2020-01-01,17,48.80884817015158,48.61,0.06348
F25,2019-12-06,2020-07-01,140,48.80884817015158,47.17,0.06348
F25,2019-12-06,2021-01-01,268,48.80884817015158,45.72,0.06348
F25,2019-12-06,2021-07-01,391,48.80884817015158,44.36,0.06348
F25,2019-12-06,2022-01-01,519,48.80884817015158,43.0,0.06348
F25,2019-12-06,2022-07-01,643,48.80884817015158,41.72,0.06348
F25,2019-12-06,2023-01-01,770,48.80884817015158,40.44,0.06348
F25,2019-12-06,2023-07-01,894,48.80884817015158,39.23,0.06348
F25,2019-12-06,2024-01-01,1019,48.80884817015158,38.06,0.06348
F25,2019-12-06,2024-07-01,1143,48.80884817015158,36.92,0.06348
F25,2019-12-06,2025-01-01,1273,48.80884817015158,35.77,0.06348
F25,2019-12-06,2025-01-01,1273,1000.0,732.78,0.06348
F29,2019-12-13,2020-01-01,12,48.80884817015158,48.66,0.06753
F29,2019-12-13,2020-07-01,135,48.80884817015158,47.13,0.06753
F29,2019-12-13,2021-01-01,263,48.80884817015158,45.59,0.06753
F29,2019-12-13,2021-07-01,386,48.80884817015158,44.16,0.06753
F29,2019-12-13,2022-01-01,514,48.80884817015158,42.72,0.06753
F29,2019-12-13,2022-07-01,638,48.80884817015158,41.37,0.06753
F29,2019-12-13,2023-01-01,765,48.80884817015158,40.03,0.06753
F29,2019-12-13,2023-07-01,889,48.80884817015158,38.76,0.06753
F29,2019-12-13,2024-01-01,1014,48.80884817015158,37.52,0.06753
F29,2019-12-13,2024-07-01,1138,48.80884817015158,36.34,0.06753
F29,2019-12-13,2025-01-01,1268,48.80884817015158,35.13,0.06753
F29,2019-12-13,2025-07-01,1390,48.80884817015158,34.04,0.06753
F29,2019-12-13,2026-01-01,1521,48.80884817015158,32.9,0.06753
F29,2019-12-13,2026-07-01,1643,48.80884817015158,31.88,0.06753
